id_pacote,id_carrinho,id_bancada,id_op_pack,dt_inicio_pack,dt_fim_pack,tempo_ciclo_carrinho_min
PKT-0005941,CAR-00170,L02-B10,OP-PCK-07,2026-08-03 01:45:19.681786,2026-08-03 01:57:19.605034,16.15
PKT-0005942,CAR-00170,L02-B06,OP-PCK-05,2026-08-03 01:45:19.681786,2026-08-03 01:57:47.294390,16.15
PKT-0005943,CAR-00170,L02-B02,OP-PCK-14,2026-08-03 01:45:19.681786,2026-08-03 01:58:14.983746,16.15
PKT-0005944,CAR-00170,L02-B07,OP-PCK-23,2026-08-03 01:45:19.681786,2026-08-03 01:58:42.673101,16.15
PKT-0005945,CAR-00170,L02-B14,OP-PCK-05,2026-08-03 01:45:19.681786,2026-08-03 01:59:10.362457,16.15
PKT-0005946,CAR-00170,L02-B12,OP-PCK-11,2026-08-03 01:45:19.681786,2026-08-03 01:59:38.051813,16.15
PKT-0005947,CAR-00170,L02-B02,OP-PCK-04,2026-08-03 01:45:19.681786,2026-08-03 02:00:05.741169,16.15
PKT-0005948,CAR-00170,L01-B13,OP-PCK-20,2026-08-03 01:45:19.681786,2026-08-03 02:00:33.430524,16.15
PKT-0005949,CAR-00170,L02-B13,OP-PCK-04,2026-08-03 01:45:19.681786,2026-08-03 02:01:01.119880,16.15
PKT-0005950,CAR-00170,L01-B13,OP-PCK-23,2026-08-03 01:45:19.681786,2026-08-03 02:01:28.809236,16.15
PKT-0005951,CAR-00171,L02-B05,OP-PCK-06,2026-08-03 01:56:41.267523,2026-08-03 01:57:08.134346,15.67
PKT-0005952,CAR-00171,L02-B03,OP-PCK-22,2026-08-03 01:56:41.267523,2026-08-03 01:57:35.001168,15.67
PKT-0005953,CAR-00171,L01-B05,OP-PCK-20,2026-08-03 01:56:41.267523,2026-08-03 01:58:01.867991,15.67
PKT-0005954,CAR-00171,L02-B09,OP-PCK-11,2026-08-03 01:56:41.267523,2026-08-03 01:58:28.734814,15.67
PKT-0005955,CAR-00171,L02-B14,OP-PCK-24,2026-08-03 01:56:41.267523,2026-08-03 01:58:55.601636,15.67
PKT-0005956,CAR-00171,L02-B07,OP-PCK-11,2026-08-03 01:56:41.267523,2026-08-03 01:59:22.468459,15.67
PKT-0005957,CAR-00171,L01-B01,OP-PCK-09,2026-08-03 01:56:41.267523,2026-08-03 01:59:49.335282,15.67
PKT-0005958,CAR-00171,L02-B07,OP-PCK-13,2026-08-03 01:56:41.267523,2026-08-03 02:00:16.202104,15.67
PKT-0005959,CAR-00171,L02-B03,OP-PCK-05,2026-08-03 01:56:41.267523,2026-08-03 02:00:43.068927,15.67
PKT-0005960,CAR-00171,L01-B01,OP-PCK-01,2026-08-03 01:56:41.267523,2026-08-03 02:01:09.935750,15.67
PKT-0005961,CAR-00171,L01-B09,OP-PCK-23,2026-08-03 01:56:41.267523,2026-08-03 02:01:36.802572,15.67
PKT-0005962,CAR-00171,L01-B13,OP-PCK-13,2026-08-03 01:56:41.267523,2026-08-03 02:02:03.669395,15.67
PKT-0005963,CAR-00171,L01-B12,OP-PCK-21,2026-08-03 01:56:41.267523,2026-08-03 02:02:30.536217,15.67
PKT-0005964,CAR-00171,L01-B08,OP-PCK-08,2026-08-03 01:56:41.267523,2026-08-03 02:02:57.403040,15.67
PKT-0005965,CAR-00171,L02-B02,OP-PCK-23,2026-08-03 01:56:41.267523,2026-08-03 02:03:24.269863,15.67
PKT-0005966,CAR-00171,L02-B05,OP-PCK-16,2026-08-03 01:56:41.267523,2026-08-03 02:03:51.136685,15.67
PKT-0005967,CAR-00171,L01-B03,OP-PCK-01,2026-08-03 01:56:41.267523,2026-08-03 02:04:18.003508,15.67
PKT-0005968,CAR-00171,L01-B04,OP-PCK-07,2026-08-03 01:56:41.267523,2026-08-03 02:04:44.870331,15.67
PKT-0005969,CAR-00171,L01-B02,OP-PCK-16,2026-08-03 01:56:41.267523,2026-08-03 02:05:11.737153,15.67
PKT-0005970,CAR-00171,L02-B05,OP-PCK-14,2026-08-03 01:56:41.267523,2026-08-03 02:05:38.603976,15.67
PKT-0005971,CAR-00171,L01-B12,OP-PCK-20,2026-08-03 01:56:41.267523,2026-08-03 02:06:05.470799,15.67
PKT-0005972,CAR-00171,L02-B14,OP-PCK-03,2026-08-03 01:56:41.267523,2026-08-03 02:06:32.337621,15.67
PKT-0005973,CAR-00171,L02-B05,OP-PCK-21,2026-08-03 01:56:41.267523,2026-08-03 02:06:59.204444,15.67
PKT-0005974,CAR-00171,L02-B02,OP-PCK-21,2026-08-03 01:56:41.267523,2026-08-03 02:07:26.071267,15.67
PKT-0005975,CAR-00171,L01-B05,OP-PCK-15,2026-08-03 01:56:41.267523,2026-08-03 02:07:52.938089,15.67
PKT-0005976,CAR-00171,L01-B10,OP-PCK-18,2026-08-03 01:56:41.267523,2026-08-03 02:08:19.804912,15.67
PKT-0005977,CAR-00171,L01-B06,OP-PCK-23,2026-08-03 01:56:41.267523,2026-08-03 02:08:46.671735,15.67
PKT-0005978,CAR-00171,L02-B10,OP-PCK-21,2026-08-03 01:56:41.267523,2026-08-03 02:09:13.538557,15.67
PKT-0005979,CAR-00171,L02-B07,OP-PCK-07,2026-08-03 01:56:41.267523,2026-08-03 02:09:40.405380,15.67
PKT-0005980,CAR-00171,L02-B07,OP-PCK-23,2026-08-03 01:56:41.267523,2026-08-03 02:10:07.272203,15.67
PKT-0005981,CAR-00171,L02-B13,OP-PCK-24,2026-08-03 01:56:41.267523,2026-08-03 02:10:34.139025,15.67
PKT-0005982,CAR-00171,L01-B02,OP-PCK-02,2026-08-03 01:56:41.267523,2026-08-03 02:11:01.005848,15.67
PKT-0005983,CAR-00171,L01-B10,OP-PCK-15,2026-08-03 01:56:41.267523,2026-08-03 02:11:27.872670,15.67
PKT-0005984,CAR-00171,L01-B13,OP-PCK-10,2026-08-03 01:56:41.267523,2026-08-03 02:11:54.739493,15.67
PKT-0005985,CAR-00171,L01-B01,OP-PCK-09,2026-08-03 01:56:41.267523,2026-08-03 02:12:21.606316,15.67
PKT-0005986,CAR-00172,L01-B14,OP-PCK-14,2026-08-03 02:04:51.804137,2026-08-03 02:05:31.598751,23.21
PKT-0005987,CAR-00172,L01-B01,OP-PCK-22,2026-08-03 02:04:51.804137,2026-08-03 02:06:11.393364,23.21
PKT-0005988,CAR-00172,L02-B14,OP-PCK-17,2026-08-03 02:04:51.804137,2026-08-03 02:06:51.187978,23.21
PKT-0005989,CAR-00172,L02-B04,OP-PCK-08,2026-08-03 02:04:51.804137,2026-08-03 02:07:30.982592,23.21
PKT-0005990,CAR-00172,L02-B11,OP-PCK-07,2026-08-03 02:04:51.804137,2026-08-03 02:08:10.777205,23.21
PKT-0005991,CAR-00172,L01-B12,OP-PCK-01,2026-08-03 02:04:51.804137,2026-08-03 02:08:50.571819,23.21
PKT-0005992,CAR-00172,L02-B12,OP-PCK-06,2026-08-03 02:04:51.804137,2026-08-03 02:09:30.366433,23.21
PKT-0005993,CAR-00172,L02-B02,OP-PCK-19,2026-08-03 02:04:51.804137,2026-08-03 02:10:10.161046,23.21
PKT-0005994,CAR-00172,L01-B03,OP-PCK-03,2026-08-03 02:04:51.804137,2026-08-03 02:10:49.955660,23.21
PKT-0005995,CAR-00172,L01-B03,OP-PCK-19,2026-08-03 02:04:51.804137,2026-08-03 02:11:29.750274,23.21
PKT-0005996,CAR-00172,L01-B05,OP-PCK-14,2026-08-03 02:04:51.804137,2026-08-03 02:12:09.544888,23.21
PKT-0005997,CAR-00172,L01-B12,OP-PCK-01,2026-08-03 02:04:51.804137,2026-08-03 02:12:49.339501,23.21
PKT-0005998,CAR-00172,L02-B01,OP-PCK-11,2026-08-03 02:04:51.804137,2026-08-03 02:13:29.134115,23.21
PKT-0005999,CAR-00172,L02-B09,OP-PCK-21,2026-08-03 02:04:51.804137,2026-08-03 02:14:08.928729,23.21
PKT-0006000,CAR-00172,L02-B02,OP-PCK-09,2026-08-03 02:04:51.804137,2026-08-03 02:14:48.723342,23.21
PKT-0006001,CAR-00172,L02-B09,OP-PCK-05,2026-08-03 02:04:51.804137,2026-08-03 02:15:28.517956,23.21
PKT-0006002,CAR-00172,L02-B07,OP-PCK-05,2026-08-03 02:04:51.804137,2026-08-03 02:16:08.312570,23.21
PKT-0006003,CAR-00172,L02-B08,OP-PCK-18,2026-08-03 02:04:51.804137,2026-08-03 02:16:48.107183,23.21
PKT-0006004,CAR-00172,L01-B05,OP-PCK-24,2026-08-03 02:04:51.804137,2026-08-03 02:17:27.901797,23.21
PKT-0006005,CAR-00172,L01-B07,OP-PCK-03,2026-08-03 02:04:51.804137,2026-08-03 02:18:07.696411,23.21
PKT-0006006,CAR-00172,L01-B06,OP-PCK-18,2026-08-03 02:04:51.804137,2026-08-03 02:18:47.491024,23.21
PKT-0006007,CAR-00172,L02-B06,OP-PCK-24,2026-08-03 02:04:51.804137,2026-08-03 02:19:27.285638,23.21
PKT-0006008,CAR-00172,L01-B14,OP-PCK-01,2026-08-03 02:04:51.804137,2026-08-03 02:20:07.080252,23.21
PKT-0006009,CAR-00172,L01-B08,OP-PCK-01,2026-08-03 02:04:51.804137,2026-08-03 02:20:46.874865,23.21
PKT-0006010,CAR-00172,L01-B12,OP-PCK-06,2026-08-03 02:04:51.804137,2026-08-03 02:21:26.669479,23.21
PKT-0006011,CAR-00172,L02-B14,OP-PCK-11,2026-08-03 02:04:51.804137,2026-08-03 02:22:06.464093,23.21
PKT-0006012,CAR-00172,L02-B05,OP-PCK-04,2026-08-03 02:04:51.804137,2026-08-03 02:22:46.258707,23.21
PKT-0006013,CAR-00172,L01-B07,OP-PCK-06,2026-08-03 02:04:51.804137,2026-08-03 02:23:26.053320,23.21
PKT-0006014,CAR-00172,L01-B09,OP-PCK-14,2026-08-03 02:04:51.804137,2026-08-03 02:24:05.847934,23.21
PKT-0006015,CAR-00172,L02-B11,OP-PCK-05,2026-08-03 02:04:51.804137,2026-08-03 02:24:45.642548,23.21
PKT-0006016,CAR-00172,L02-B03,OP-PCK-08,2026-08-03 02:04:51.804137,2026-08-03 02:25:25.437161,23.21
PKT-0006017,CAR-00172,L01-B07,OP-PCK-07,2026-08-03 02:04:51.804137,2026-08-03 02:26:05.231775,23.21
PKT-0006018,CAR-00172,L02-B07,OP-PCK-03,2026-08-03 02:04:51.804137,2026-08-03 02:26:45.026389,23.21
PKT-0006019,CAR-00172,L01-B02,OP-PCK-13,2026-08-03 02:04:51.804137,2026-08-03 02:27:24.821002,23.21
PKT-0006020,CAR-00172,L01-B05,OP-PCK-04,2026-08-03 02:04:51.804137,2026-08-03 02:28:04.615616,23.21
PKT-0006021,CAR-00173,L01-B13,OP-PCK-23,2026-08-03 02:06:42.153522,2026-08-03 02:07:06.798023,14.38
PKT-0006022,CAR-00173,L01-B07,OP-PCK-19,2026-08-03 02:06:42.153522,2026-08-03 02:07:31.442525,14.38
PKT-0006023,CAR-00173,L02-B01,OP-PCK-09,2026-08-03 02:06:42.153522,2026-08-03 02:07:56.087026,14.38
PKT-0006024,CAR-00173,L01-B05,OP-PCK-02,2026-08-03 02:06:42.153522,2026-08-03 02:08:20.731527,14.38
PKT-0006025,CAR-00173,L01-B08,OP-PCK-12,2026-08-03 02:06:42.153522,2026-08-03 02:08:45.376029,14.38
PKT-0006026,CAR-00173,L02-B10,OP-PCK-20,2026-08-03 02:06:42.153522,2026-08-03 02:09:10.020530,14.38
PKT-0006027,CAR-00173,L01-B10,OP-PCK-07,2026-08-03 02:06:42.153522,2026-08-03 02:09:34.665031,14.38
PKT-0006028,CAR-00173,L02-B13,OP-PCK-05,2026-08-03 02:06:42.153522,2026-08-03 02:09:59.309532,14.38
PKT-0006029,CAR-00173,L01-B03,OP-PCK-10,2026-08-03 02:06:42.153522,2026-08-03 02:10:23.954034,14.38
PKT-0006030,CAR-00173,L02-B02,OP-PCK-01,2026-08-03 02:06:42.153522,2026-08-03 02:10:48.598535,14.38
PKT-0006031,CAR-00173,L01-B11,OP-PCK-20,2026-08-03 02:06:42.153522,2026-08-03 02:11:13.243036,14.38
PKT-0006032,CAR-00173,L01-B10,OP-PCK-15,2026-08-03 02:06:42.153522,2026-08-03 02:11:37.887538,14.38
PKT-0006033,CAR-00173,L01-B13,OP-PCK-16,2026-08-03 02:06:42.153522,2026-08-03 02:12:02.532039,14.38
PKT-0006034,CAR-00173,L02-B11,OP-PCK-17,2026-08-03 02:06:42.153522,2026-08-03 02:12:27.176540,14.38
PKT-0006035,CAR-00173,L01-B08,OP-PCK-02,2026-08-03 02:06:42.153522,2026-08-03 02:12:51.821042,14.38
PKT-0006036,CAR-00173,L02-B03,OP-PCK-06,2026-08-03 02:06:42.153522,2026-08-03 02:13:16.465543,14.38
PKT-0006037,CAR-00173,L02-B05,OP-PCK-11,2026-08-03 02:06:42.153522,2026-08-03 02:13:41.110044,14.38
PKT-0006038,CAR-00173,L02-B09,OP-PCK-03,2026-08-03 02:06:42.153522,2026-08-03 02:14:05.754546,14.38
PKT-0006039,CAR-00173,L02-B02,OP-PCK-15,2026-08-03 02:06:42.153522,2026-08-03 02:14:30.399047,14.38
PKT-0006040,CAR-00173,L01-B06,OP-PCK-18,2026-08-03 02:06:42.153522,2026-08-03 02:14:55.043548,14.38
PKT-0006041,CAR-00173,L01-B14,OP-PCK-17,2026-08-03 02:06:42.153522,2026-08-03 02:15:19.688049,14.38
PKT-0006042,CAR-00173,L02-B02,OP-PCK-11,2026-08-03 02:06:42.153522,2026-08-03 02:15:44.332551,14.38
PKT-0006043,CAR-00173,L02-B07,OP-PCK-03,2026-08-03 02:06:42.153522,2026-08-03 02:16:08.977052,14.38
PKT-0006044,CAR-00173,L01-B14,OP-PCK-04,2026-08-03 02:06:42.153522,2026-08-03 02:16:33.621553,14.38
PKT-0006045,CAR-00173,L02-B05,OP-PCK-14,2026-08-03 02:06:42.153522,2026-08-03 02:16:58.266055,14.38
PKT-0006046,CAR-00173,L01-B12,OP-PCK-07,2026-08-03 02:06:42.153522,2026-08-03 02:17:22.910556,14.38
PKT-0006047,CAR-00173,L02-B08,OP-PCK-21,2026-08-03 02:06:42.153522,2026-08-03 02:17:47.555057,14.38
PKT-0006048,CAR-00173,L01-B12,OP-PCK-03,2026-08-03 02:06:42.153522,2026-08-03 02:18:12.199559,14.38
PKT-0006049,CAR-00173,L02-B01,OP-PCK-03,2026-08-03 02:06:42.153522,2026-08-03 02:18:36.844060,14.38
PKT-0006050,CAR-00173,L01-B02,OP-PCK-07,2026-08-03 02:06:42.153522,2026-08-03 02:19:01.488561,14.38
PKT-0006051,CAR-00173,L01-B04,OP-PCK-23,2026-08-03 02:06:42.153522,2026-08-03 02:19:26.133063,14.38
PKT-0006052,CAR-00173,L02-B10,OP-PCK-18,2026-08-03 02:06:42.153522,2026-08-03 02:19:50.777564,14.38
PKT-0006053,CAR-00173,L01-B13,OP-PCK-12,2026-08-03 02:06:42.153522,2026-08-03 02:20:15.422065,14.38
PKT-0006054,CAR-00173,L01-B08,OP-PCK-22,2026-08-03 02:06:42.153522,2026-08-03 02:20:40.066566,14.38
PKT-0006055,CAR-00173,L01-B08,OP-PCK-19,2026-08-03 02:06:42.153522,2026-08-03 02:21:04.711068,14.38
PKT-0006056,CAR-00174,L01-B01,OP-PCK-13,2026-08-03 02:10:30.771833,2026-08-03 02:10:51.807440,12.27
PKT-0006057,CAR-00174,L02-B04,OP-PCK-11,2026-08-03 02:10:30.771833,2026-08-03 02:11:12.843046,12.27
PKT-0006058,CAR-00174,L02-B04,OP-PCK-04,2026-08-03 02:10:30.771833,2026-08-03 02:11:33.878653,12.27
PKT-0006059,CAR-00174,L02-B01,OP-PCK-11,2026-08-03 02:10:30.771833,2026-08-03 02:11:54.914260,12.27
PKT-0006060,CAR-00174,L01-B02,OP-PCK-19,2026-08-03 02:10:30.771833,2026-08-03 02:12:15.949867,12.27
PKT-0006061,CAR-00174,L01-B08,OP-PCK-23,2026-08-03 02:10:30.771833,2026-08-03 02:12:36.985473,12.27
PKT-0006062,CAR-00174,L02-B04,OP-PCK-16,2026-08-03 02:10:30.771833,2026-08-03 02:12:58.021080,12.27
PKT-0006063,CAR-00174,L01-B05,OP-PCK-05,2026-08-03 02:10:30.771833,2026-08-03 02:13:19.056687,12.27
PKT-0006064,CAR-00174,L01-B07,OP-PCK-17,2026-08-03 02:10:30.771833,2026-08-03 02:13:40.092293,12.27
PKT-0006065,CAR-00174,L01-B02,OP-PCK-11,2026-08-03 02:10:30.771833,2026-08-03 02:14:01.127900,12.27
PKT-0006066,CAR-00174,L02-B06,OP-PCK-12,2026-08-03 02:10:30.771833,2026-08-03 02:14:22.163507,12.27
PKT-0006067,CAR-00174,L02-B10,OP-PCK-17,2026-08-03 02:10:30.771833,2026-08-03 02:14:43.199113,12.27
PKT-0006068,CAR-00174,L02-B14,OP-PCK-06,2026-08-03 02:10:30.771833,2026-08-03 02:15:04.234720,12.27
PKT-0006069,CAR-00174,L02-B02,OP-PCK-20,2026-08-03 02:10:30.771833,2026-08-03 02:15:25.270327,12.27
PKT-0006070,CAR-00174,L02-B03,OP-PCK-03,2026-08-03 02:10:30.771833,2026-08-03 02:15:46.305934,12.27
PKT-0006071,CAR-00174,L02-B03,OP-PCK-16,2026-08-03 02:10:30.771833,2026-08-03 02:16:07.341540,12.27
PKT-0006072,CAR-00174,L02-B09,OP-PCK-20,2026-08-03 02:10:30.771833,2026-08-03 02:16:28.377147,12.27
PKT-0006073,CAR-00174,L01-B04,OP-PCK-04,2026-08-03 02:10:30.771833,2026-08-03 02:16:49.412754,12.27
PKT-0006074,CAR-00174,L01-B05,OP-PCK-12,2026-08-03 02:10:30.771833,2026-08-03 02:17:10.448360,12.27
PKT-0006075,CAR-00174,L02-B07,OP-PCK-19,2026-08-03 02:10:30.771833,2026-08-03 02:17:31.483967,12.27
PKT-0006076,CAR-00174,L01-B01,OP-PCK-09,2026-08-03 02:10:30.771833,2026-08-03 02:17:52.519574,12.27
PKT-0006077,CAR-00174,L01-B10,OP-PCK-17,2026-08-03 02:10:30.771833,2026-08-03 02:18:13.555180,12.27
PKT-0006078,CAR-00174,L01-B01,OP-PCK-17,2026-08-03 02:10:30.771833,2026-08-03 02:18:34.590787,12.27
PKT-0006079,CAR-00174,L02-B09,OP-PCK-13,2026-08-03 02:10:30.771833,2026-08-03 02:18:55.626394,12.27
PKT-0006080,CAR-00174,L02-B11,OP-PCK-13,2026-08-03 02:10:30.771833,2026-08-03 02:19:16.662001,12.27
PKT-0006081,CAR-00174,L01-B13,OP-PCK-06,2026-08-03 02:10:30.771833,2026-08-03 02:19:37.697607,12.27
PKT-0006082,CAR-00174,L02-B06,OP-PCK-06,2026-08-03 02:10:30.771833,2026-08-03 02:19:58.733214,12.27
PKT-0006083,CAR-00174,L02-B05,OP-PCK-10,2026-08-03 02:10:30.771833,2026-08-03 02:20:19.768821,12.27
PKT-0006084,CAR-00174,L01-B03,OP-PCK-07,2026-08-03 02:10:30.771833,2026-08-03 02:20:40.804427,12.27
PKT-0006085,CAR-00174,L01-B08,OP-PCK-05,2026-08-03 02:10:30.771833,2026-08-03 02:21:01.840034,12.27
PKT-0006086,CAR-00174,L02-B04,OP-PCK-19,2026-08-03 02:10:30.771833,2026-08-03 02:21:22.875641,12.27
PKT-0006087,CAR-00174,L02-B02,OP-PCK-03,2026-08-03 02:10:30.771833,2026-08-03 02:21:43.911247,12.27
PKT-0006088,CAR-00174,L01-B08,OP-PCK-15,2026-08-03 02:10:30.771833,2026-08-03 02:22:04.946854,12.27
PKT-0006089,CAR-00174,L01-B11,OP-PCK-17,2026-08-03 02:10:30.771833,2026-08-03 02:22:25.982461,12.27
PKT-0006090,CAR-00174,L01-B04,OP-PCK-16,2026-08-03 02:10:30.771833,2026-08-03 02:22:47.018068,12.27
PKT-0006091,CAR-00175,L01-B10,OP-PCK-09,2026-08-03 02:24:47.833287,2026-08-03 02:25:16.222970,16.56
PKT-0006092,CAR-00175,L02-B10,OP-PCK-15,2026-08-03 02:24:47.833287,2026-08-03 02:25:44.612654,16.56
PKT-0006093,CAR-00175,L02-B02,OP-PCK-09,2026-08-03 02:24:47.833287,2026-08-03 02:26:13.002337,16.56
PKT-0006094,CAR-00175,L02-B04,OP-PCK-04,2026-08-03 02:24:47.833287,2026-08-03 02:26:41.392021,16.56
PKT-0006095,CAR-00175,L01-B06,OP-PCK-24,2026-08-03 02:24:47.833287,2026-08-03 02:27:09.781704,16.56
PKT-0006096,CAR-00175,L01-B12,OP-PCK-24,2026-08-03 02:24:47.833287,2026-08-03 02:27:38.171388,16.56
PKT-0006097,CAR-00175,L01-B13,OP-PCK-20,2026-08-03 02:24:47.833287,2026-08-03 02:28:06.561071,16.56
PKT-0006098,CAR-00175,L01-B03,OP-PCK-23,2026-08-03 02:24:47.833287,2026-08-03 02:28:34.950755,16.56
PKT-0006099,CAR-00175,L01-B05,OP-PCK-17,2026-08-03 02:24:47.833287,2026-08-03 02:29:03.340438,16.56
PKT-0006100,CAR-00175,L02-B09,OP-PCK-03,2026-08-03 02:24:47.833287,2026-08-03 02:29:31.730122,16.56
PKT-0006101,CAR-00175,L01-B11,OP-PCK-14,2026-08-03 02:24:47.833287,2026-08-03 02:30:00.119805,16.56
PKT-0006102,CAR-00175,L02-B06,OP-PCK-20,2026-08-03 02:24:47.833287,2026-08-03 02:30:28.509489,16.56
PKT-0006103,CAR-00175,L02-B02,OP-PCK-04,2026-08-03 02:24:47.833287,2026-08-03 02:30:56.899172,16.56
PKT-0006104,CAR-00175,L01-B13,OP-PCK-23,2026-08-03 02:24:47.833287,2026-08-03 02:31:25.288855,16.56
PKT-0006105,CAR-00175,L02-B11,OP-PCK-22,2026-08-03 02:24:47.833287,2026-08-03 02:31:53.678539,16.56
PKT-0006106,CAR-00175,L01-B11,OP-PCK-23,2026-08-03 02:24:47.833287,2026-08-03 02:32:22.068222,16.56
PKT-0006107,CAR-00175,L01-B06,OP-PCK-11,2026-08-03 02:24:47.833287,2026-08-03 02:32:50.457906,16.56
PKT-0006108,CAR-00175,L01-B08,OP-PCK-01,2026-08-03 02:24:47.833287,2026-08-03 02:33:18.847589,16.56
PKT-0006109,CAR-00175,L02-B02,OP-PCK-19,2026-08-03 02:24:47.833287,2026-08-03 02:33:47.237273,16.56
PKT-0006110,CAR-00175,L02-B14,OP-PCK-03,2026-08-03 02:24:47.833287,2026-08-03 02:34:15.626956,16.56
PKT-0006111,CAR-00175,L01-B13,OP-PCK-24,2026-08-03 02:24:47.833287,2026-08-03 02:34:44.016640,16.56
PKT-0006112,CAR-00175,L01-B09,OP-PCK-23,2026-08-03 02:24:47.833287,2026-08-03 02:35:12.406323,16.56
PKT-0006113,CAR-00175,L02-B11,OP-PCK-15,2026-08-03 02:24:47.833287,2026-08-03 02:35:40.796007,16.56
PKT-0006114,CAR-00175,L02-B02,OP-PCK-01,2026-08-03 02:24:47.833287,2026-08-03 02:36:09.185690,16.56
PKT-0006115,CAR-00175,L01-B09,OP-PCK-23,2026-08-03 02:24:47.833287,2026-08-03 02:36:37.575373,16.56
PKT-0006116,CAR-00175,L02-B14,OP-PCK-17,2026-08-03 02:24:47.833287,2026-08-03 02:37:05.965057,16.56
PKT-0006117,CAR-00175,L02-B03,OP-PCK-22,2026-08-03 02:24:47.833287,2026-08-03 02:37:34.354740,16.56
PKT-0006118,CAR-00175,L02-B09,OP-PCK-08,2026-08-03 02:24:47.833287,2026-08-03 02:38:02.744424,16.56
PKT-0006119,CAR-00175,L02-B09,OP-PCK-08,2026-08-03 02:24:47.833287,2026-08-03 02:38:31.134107,16.56
PKT-0006120,CAR-00175,L01-B06,OP-PCK-24,2026-08-03 02:24:47.833287,2026-08-03 02:38:59.523791,16.56
PKT-0006121,CAR-00175,L02-B02,OP-PCK-09,2026-08-03 02:24:47.833287,2026-08-03 02:39:27.913474,16.56
PKT-0006122,CAR-00175,L01-B03,OP-PCK-09,2026-08-03 02:24:47.833287,2026-08-03 02:39:56.303158,16.56
PKT-0006123,CAR-00175,L02-B12,OP-PCK-19,2026-08-03 02:24:47.833287,2026-08-03 02:40:24.692841,16.56
PKT-0006124,CAR-00175,L02-B14,OP-PCK-22,2026-08-03 02:24:47.833287,2026-08-03 02:40:53.082525,16.56
PKT-0006125,CAR-00175,L02-B04,OP-PCK-24,2026-08-03 02:24:47.833287,2026-08-03 02:41:21.472208,16.56
PKT-0006126,CAR-00176,L02-B02,OP-PCK-22,2026-08-03 02:39:15.935410,2026-08-03 02:39:43.678957,16.18
PKT-0006127,CAR-00176,L02-B01,OP-PCK-15,2026-08-03 02:39:15.935410,2026-08-03 02:40:11.422503,16.18
PKT-0006128,CAR-00176,L02-B09,OP-PCK-22,2026-08-03 02:39:15.935410,2026-08-03 02:40:39.166050,16.18
PKT-0006129,CAR-00176,L02-B07,OP-PCK-09,2026-08-03 02:39:15.935410,2026-08-03 02:41:06.909597,16.18
PKT-0006130,CAR-00176,L01-B11,OP-PCK-04,2026-08-03 02:39:15.935410,2026-08-03 02:41:34.653143,16.18
PKT-0006131,CAR-00176,L01-B05,OP-PCK-07,2026-08-03 02:39:15.935410,2026-08-03 02:42:02.396690,16.18
PKT-0006132,CAR-00176,L02-B12,OP-PCK-17,2026-08-03 02:39:15.935410,2026-08-03 02:42:30.140236,16.18
PKT-0006133,CAR-00176,L02-B13,OP-PCK-03,2026-08-03 02:39:15.935410,2026-08-03 02:42:57.883783,16.18
PKT-0006134,CAR-00176,L01-B05,OP-PCK-20,2026-08-03 02:39:15.935410,2026-08-03 02:43:25.627330,16.18
PKT-0006135,CAR-00176,L02-B08,OP-PCK-21,2026-08-03 02:39:15.935410,2026-08-03 02:43:53.370876,16.18
PKT-0006136,CAR-00176,L02-B03,OP-PCK-16,2026-08-03 02:39:15.935410,2026-08-03 02:44:21.114423,16.18
PKT-0006137,CAR-00176,L02-B08,OP-PCK-18,2026-08-03 02:39:15.935410,2026-08-03 02:44:48.857970,16.18
PKT-0006138,CAR-00176,L02-B08,OP-PCK-16,2026-08-03 02:39:15.935410,2026-08-03 02:45:16.601516,16.18
PKT-0006139,CAR-00176,L01-B08,OP-PCK-16,2026-08-03 02:39:15.935410,2026-08-03 02:45:44.345063,16.18
PKT-0006140,CAR-00176,L01-B01,OP-PCK-11,2026-08-03 02:39:15.935410,2026-08-03 02:46:12.088609,16.18
PKT-0006141,CAR-00176,L02-B11,OP-PCK-02,2026-08-03 02:39:15.935410,2026-08-03 02:46:39.832156,16.18
PKT-0006142,CAR-00176,L02-B06,OP-PCK-19,2026-08-03 02:39:15.935410,2026-08-03 02:47:07.575703,16.18
PKT-0006143,CAR-00176,L02-B05,OP-PCK-03,2026-08-03 02:39:15.935410,2026-08-03 02:47:35.319249,16.18
PKT-0006144,CAR-00176,L02-B10,OP-PCK-23,2026-08-03 02:39:15.935410,2026-08-03 02:48:03.062796,16.18
PKT-0006145,CAR-00176,L02-B08,OP-PCK-04,2026-08-03 02:39:15.935410,2026-08-03 02:48:30.806343,16.18
PKT-0006146,CAR-00176,L01-B13,OP-PCK-22,2026-08-03 02:39:15.935410,2026-08-03 02:48:58.549889,16.18
PKT-0006147,CAR-00176,L02-B01,OP-PCK-05,2026-08-03 02:39:15.935410,2026-08-03 02:49:26.293436,16.18
PKT-0006148,CAR-00176,L01-B07,OP-PCK-23,2026-08-03 02:39:15.935410,2026-08-03 02:49:54.036983,16.18
PKT-0006149,CAR-00176,L02-B08,OP-PCK-02,2026-08-03 02:39:15.935410,2026-08-03 02:50:21.780529,16.18
PKT-0006150,CAR-00176,L02-B13,OP-PCK-16,2026-08-03 02:39:15.935410,2026-08-03 02:50:49.524076,16.18
PKT-0006151,CAR-00176,L01-B07,OP-PCK-10,2026-08-03 02:39:15.935410,2026-08-03 02:51:17.267622,16.18
