id_carrinho,id_op_rebin,linha_rebin,dt_inicio_montagem,tempo_montagem_min,dt_fim_montagem
CAR-00936,OP-REB-05,L02,2026-08-12 06:28:02,13.94,2026-08-12 06:41:58.400
CAR-00937,OP-REB-03,L02,2026-08-12 06:30:46,11.58,2026-08-12 06:42:20.800
CAR-00938,OP-REB-04,L02,2026-08-12 06:47:57,16.22,2026-08-12 07:04:10.200
CAR-00939,OP-REB-03,L02,2026-08-12 06:59:19,12.54,2026-08-12 07:11:51.400
CAR-00940,OP-REB-08,L01,2026-08-12 07:08:00,15.03,2026-08-12 07:23:01.800
CAR-00941,OP-REB-03,L01,2026-08-12 07:10:52,14.79,2026-08-12 07:25:39.400
CAR-00942,OP-REB-07,L02,2026-08-12 07:19:14,12.83,2026-08-12 07:32:03.800
CAR-00943,OP-REB-07,L02,2026-08-12 07:38:51,13.5,2026-08-12 07:52:21.000
CAR-00944,OP-REB-07,L02,2026-08-12 08:26:32,13.25,2026-08-12 08:39:47.000
CAR-00945,OP-REB-07,L01,2026-08-12 08:35:44,9.71,2026-08-12 08:45:26.600
CAR-00946,OP-REB-02,L02,2026-08-12 08:50:12,12.11,2026-08-12 09:02:18.600
CAR-00947,OP-REB-03,L02,2026-08-12 09:06:08,14.15,2026-08-12 09:20:17.000
CAR-00948,OP-REB-09,L01,2026-08-12 09:49:23,15.05,2026-08-12 10:04:26.000
CAR-00949,OP-REB-03,L01,2026-08-12 10:01:58,10.56,2026-08-12 10:12:31.600
CAR-00950,OP-REB-02,L01,2026-08-12 10:06:28,13.06,2026-08-12 10:19:31.600
CAR-00951,OP-REB-09,L02,2026-08-12 10:42:24,12.3,2026-08-12 10:54:42.000
CAR-00952,OP-REB-09,L01,2026-08-12 10:46:01,11.76,2026-08-12 10:57:46.600
CAR-00953,OP-REB-04,L01,2026-08-12 11:00:52,12.71,2026-08-12 11:13:34.600
CAR-00954,OP-REB-09,L02,2026-08-12 11:03:36,12.44,2026-08-12 11:16:02.400
CAR-00955,OP-REB-03,L01,2026-08-12 11:13:31,13.08,2026-08-12 11:26:35.800
CAR-00956,OP-REB-07,L02,2026-08-12 11:47:28,14.88,2026-08-12 12:02:20.800
CAR-00957,OP-REB-07,L02,2026-08-12 11:49:35,13.57,2026-08-12 12:03:09.200
CAR-00958,OP-REB-08,L01,2026-08-12 11:52:05,12.62,2026-08-12 12:04:42.200
CAR-00959,OP-REB-04,L02,2026-08-12 12:05:46,15.73,2026-08-12 12:21:29.800
CAR-00960,OP-REB-03,L01,2026-08-12 12:19:41,14.22,2026-08-12 12:33:54.200
CAR-00961,OP-REB-03,L01,2026-08-12 12:25:48,11.82,2026-08-12 12:37:37.200
CAR-00962,OP-REB-05,L01,2026-08-12 12:36:05,9.57,2026-08-12 12:45:39.200
CAR-00963,OP-REB-01,L02,2026-08-12 13:40:39,10.02,2026-08-12 13:50:40.200
CAR-00964,OP-REB-03,L01,2026-08-12 13:41:20,13.87,2026-08-12 13:55:12.200
CAR-00965,OP-REB-06,L02,2026-08-12 13:52:12,10.74,2026-08-12 14:02:56.400
CAR-00966,OP-REB-03,L02,2026-08-12 13:53:56,9.98,2026-08-12 14:03:54.800
CAR-00967,OP-REB-05,L02,2026-08-12 14:44:43,10.48,2026-08-12 14:55:11.800
CAR-00968,OP-REB-09,L01,2026-08-12 14:54:29,10.63,2026-08-12 15:05:06.800
CAR-00969,OP-REB-02,L02,2026-08-12 14:56:39,13.7,2026-08-12 15:10:21.000
CAR-00970,OP-REB-02,L02,2026-08-12 15:25:46,11.69,2026-08-12 15:37:27.400
CAR-00971,OP-REB-06,L01,2026-08-12 16:00:20,9.26,2026-08-12 16:09:35.600
CAR-00972,OP-REB-06,L01,2026-08-12 16:05:53,12.06,2026-08-12 16:17:56.600
CAR-00973,OP-REB-08,L02,2026-08-12 16:17:51,12.44,2026-08-12 16:30:17.400
CAR-00974,OP-REB-02,L02,2026-08-12 16:50:36,11.04,2026-08-12 17:01:38.400
CAR-00975,OP-REB-09,L01,2026-08-12 17:03:18,14.31,2026-08-12 17:17:36.600
CAR-00976,OP-REB-02,L02,2026-08-12 17:24:29,11.16,2026-08-12 17:35:38.600
CAR-00977,OP-REB-01,L02,2026-08-12 17:52:56,14.22,2026-08-12 18:07:09.200
CAR-00978,OP-REB-02,L02,2026-08-12 18:09:30,13.19,2026-08-12 18:22:41.400
CAR-00979,OP-REB-07,L02,2026-08-12 18:17:33,13.85,2026-08-12 18:31:24.000
CAR-00980,OP-REB-08,L01,2026-08-12 18:37:23,9.8,2026-08-12 18:47:11.000
CAR-00981,OP-REB-05,L02,2026-08-12 18:41:47,12.2,2026-08-12 18:53:59.000
CAR-00982,OP-REB-06,L01,2026-08-12 18:42:01,11.89,2026-08-12 18:53:54.400
CAR-00983,OP-REB-01,L02,2026-08-12 18:42:41,9.16,2026-08-12 18:51:50.600
CAR-00984,OP-REB-06,L01,2026-08-12 18:44:21,14.21,2026-08-12 18:58:33.600
CAR-00985,OP-REB-08,L02,2026-08-12 18:48:50,10.37,2026-08-12 18:59:12.200
CAR-00986,OP-REB-03,L01,2026-08-12 19:29:34,10.78,2026-08-12 19:40:20.800
CAR-00987,OP-REB-01,L02,2026-08-12 19:33:58,9.97,2026-08-12 19:43:56.200
CAR-00988,OP-REB-04,L01,2026-08-12 19:39:14,13.4,2026-08-12 19:52:38.000
CAR-00989,OP-REB-01,L02,2026-08-12 20:22:43,8.95,2026-08-12 20:31:40.000
CAR-00990,OP-REB-08,L02,2026-08-12 20:39:31,13.24,2026-08-12 20:52:45.400
CAR-00991,OP-REB-05,L01,2026-08-12 21:04:06,14.09,2026-08-12 21:18:11.400
CAR-00992,OP-REB-01,L01,2026-08-12 21:48:13,13.07,2026-08-12 22:01:17.200
CAR-00993,OP-REB-08,L01,2026-08-12 22:09:19,13.43,2026-08-12 22:22:44.800
CAR-00994,OP-REB-09,L01,2026-08-12 22:26:52,13.52,2026-08-12 22:40:23.200
CAR-00995,OP-REB-02,L01,2026-08-12 22:54:53,10.1,2026-08-12 23:04:59.000
CAR-00996,OP-REB-09,L02,2026-08-12 23:02:07,14.87,2026-08-12 23:16:59.200
CAR-00997,OP-REB-08,L01,2026-08-12 23:08:37,11.08,2026-08-12 23:19:41.800
CAR-00998,OP-REB-07,L01,2026-08-12 23:13:04,11.87,2026-08-12 23:24:56.200
CAR-00999,OP-REB-03,L02,2026-08-12 23:29:03,11.33,2026-08-12 23:40:22.800
CAR-01000,OP-REB-02,L01,2026-08-12 23:55:20,12.98,2026-08-13 00:08:18.800
CAR-01001,OP-REB-07,L01,2026-08-12 23:55:29,10.92,2026-08-13 00:06:24.200
CAR-01002,OP-REB-05,L01,2026-08-13 00:03:36,12.13,2026-08-13 00:15:43.800
CAR-01003,OP-REB-06,L02,2026-08-13 00:30:26,9.53,2026-08-13 00:39:57.800
CAR-01004,OP-REB-04,L01,2026-08-13 00:34:49,14.33,2026-08-13 00:49:08.800
CAR-01005,OP-REB-02,L02,2026-08-13 00:37:13,13.34,2026-08-13 00:50:33.400
CAR-01006,OP-REB-09,L02,2026-08-13 01:22:34,11.42,2026-08-13 01:33:59.200
CAR-01007,OP-REB-03,L01,2026-08-13 01:41:58,11.06,2026-08-13 01:53:01.600
CAR-01008,OP-REB-07,L02,2026-08-13 02:42:19,13.29,2026-08-13 02:55:36.400
CAR-01009,OP-REB-08,L01,2026-08-13 02:55:15,10.59,2026-08-13 03:05:50.400
CAR-01010,OP-REB-02,L01,2026-08-13 03:09:13,12.25,2026-08-13 03:21:28.000
CAR-01011,OP-REB-06,L01,2026-08-13 03:10:30,14.32,2026-08-13 03:24:49.200
CAR-01012,OP-REB-08,L01,2026-08-13 03:10:57,10.38,2026-08-13 03:21:19.800
CAR-01013,OP-REB-07,L01,2026-08-13 03:25:12,12.74,2026-08-13 03:37:56.400
CAR-01014,OP-REB-03,L02,2026-08-13 03:40:00,12.63,2026-08-13 03:52:37.800
CAR-01015,OP-REB-01,L02,2026-08-13 03:40:55,11.81,2026-08-13 03:52:43.600
CAR-01016,OP-REB-06,L02,2026-08-13 03:41:34,10.99,2026-08-13 03:52:33.400
CAR-01017,OP-REB-08,L02,2026-08-13 04:08:37,14.43,2026-08-13 04:23:02.800
CAR-01018,OP-REB-06,L01,2026-08-13 04:31:59,10.8,2026-08-13 04:42:47.000
CAR-01019,OP-REB-05,L01,2026-08-13 05:00:55,8.38,2026-08-13 05:09:17.800
CAR-01020,OP-REB-08,L02,2026-08-13 05:01:56,13.28,2026-08-13 05:15:12.800
CAR-01021,OP-REB-02,L01,2026-08-13 05:55:48,9.6,2026-08-13 06:05:24.000
CAR-01022,OP-REB-01,L02,2026-08-13 05:56:20,13.38,2026-08-13 06:09:42.800
CAR-01023,OP-REB-01,L02,2026-08-13 06:23:19,14.67,2026-08-13 06:37:59.200
CAR-01024,OP-REB-04,L02,2026-08-13 06:34:56,13.26,2026-08-13 06:48:11.600
CAR-01025,OP-REB-06,L02,2026-08-13 06:44:18,14.14,2026-08-13 06:58:26.400
CAR-01026,OP-REB-09,L01,2026-08-13 06:45:04,16.04,2026-08-13 07:01:06.400
CAR-01027,OP-REB-01,L01,2026-08-13 07:32:57,13.93,2026-08-13 07:46:52.800
CAR-01028,OP-REB-01,L02,2026-08-13 07:41:32,12.66,2026-08-13 07:54:11.600
CAR-01029,OP-REB-05,L02,2026-08-13 07:47:13,15.27,2026-08-13 08:02:29.200
CAR-01030,OP-REB-05,L02,2026-08-13 08:00:27,15.51,2026-08-13 08:15:57.600
CAR-01031,OP-REB-05,L02,2026-08-13 08:04:17,15.54,2026-08-13 08:19:49.400
CAR-01032,OP-REB-06,L02,2026-08-13 08:05:27,11.02,2026-08-13 08:16:28.200
CAR-01033,OP-REB-08,L01,2026-08-13 08:24:42,9.29,2026-08-13 08:33:59.400
CAR-01034,OP-REB-03,L02,2026-08-13 08:46:37,10.89,2026-08-13 08:57:30.400
CAR-01035,OP-REB-09,L02,2026-08-13 08:48:34,13.41,2026-08-13 09:01:58.600
CAR-01036,OP-REB-01,L01,2026-08-13 08:52:52,12.32,2026-08-13 09:05:11.200
CAR-01037,OP-REB-04,L01,2026-08-13 08:55:43,11.59,2026-08-13 09:07:18.400
CAR-01038,OP-REB-09,L01,2026-08-13 09:09:33,13.12,2026-08-13 09:22:40.200
CAR-01039,OP-REB-08,L01,2026-08-13 09:48:13,9.06,2026-08-13 09:57:16.600
CAR-01040,OP-REB-09,L01,2026-08-13 10:16:47,12.28,2026-08-13 10:29:03.800
CAR-01041,OP-REB-01,L01,2026-08-13 10:18:50,14.24,2026-08-13 10:33:04.400
CAR-01042,OP-REB-09,L01,2026-08-13 10:22:56,13.1,2026-08-13 10:36:02.000
CAR-01043,OP-REB-03,L01,2026-08-13 10:23:10,13.38,2026-08-13 10:36:32.800
CAR-01044,OP-REB-09,L01,2026-08-13 10:36:25,15.19,2026-08-13 10:51:36.400
CAR-01045,OP-REB-01,L02,2026-08-13 11:05:46,11.87,2026-08-13 11:17:38.200
CAR-01046,OP-REB-01,L01,2026-08-13 11:14:35,10.69,2026-08-13 11:25:16.400
CAR-01047,OP-REB-09,L02,2026-08-13 11:32:11,14.38,2026-08-13 11:46:33.800
CAR-01048,OP-REB-06,L02,2026-08-13 11:54:39,14.34,2026-08-13 12:08:59.400
CAR-01049,OP-REB-04,L02,2026-08-13 12:15:25,13.12,2026-08-13 12:28:32.200
CAR-01050,OP-REB-07,L02,2026-08-13 12:19:59,11.68,2026-08-13 12:31:39.800
CAR-01051,OP-REB-05,L02,2026-08-13 12:20:22,12.0,2026-08-13 12:32:22.000
CAR-01052,OP-REB-07,L02,2026-08-13 12:25:20,9.45,2026-08-13 12:34:47.000
CAR-01053,OP-REB-08,L02,2026-08-13 12:41:39,14.23,2026-08-13 12:55:52.800
CAR-01054,OP-REB-08,L02,2026-08-13 13:06:23,14.16,2026-08-13 13:20:32.600
CAR-01055,OP-REB-01,L01,2026-08-13 13:10:36,9.38,2026-08-13 13:19:58.800
CAR-01056,OP-REB-08,L02,2026-08-13 13:12:09,13.74,2026-08-13 13:25:53.400
CAR-01057,OP-REB-06,L02,2026-08-13 14:05:23,12.81,2026-08-13 14:18:11.600
CAR-01058,OP-REB-04,L02,2026-08-13 14:17:26,9.96,2026-08-13 14:27:23.600
CAR-01059,OP-REB-08,L02,2026-08-13 14:33:29,9.59,2026-08-13 14:43:04.400
CAR-01060,OP-REB-03,L01,2026-08-13 14:43:19,12.75,2026-08-13 14:56:04.000
CAR-01061,OP-REB-04,L02,2026-08-13 14:46:32,11.2,2026-08-13 14:57:44.000
CAR-01062,OP-REB-06,L01,2026-08-13 14:50:32,15.64,2026-08-13 15:06:10.400
CAR-01063,OP-REB-07,L01,2026-08-13 15:44:20,13.91,2026-08-13 15:58:14.600
CAR-01064,OP-REB-04,L02,2026-08-13 15:50:00,12.95,2026-08-13 16:02:57.000
CAR-01065,OP-REB-04,L02,2026-08-13 15:52:08,13.05,2026-08-13 16:05:11.000
CAR-01066,OP-REB-07,L01,2026-08-13 15:57:27,14.66,2026-08-13 16:12:06.600
CAR-01067,OP-REB-06,L02,2026-08-13 16:01:16,13.69,2026-08-13 16:14:57.400
CAR-01068,OP-REB-08,L02,2026-08-13 16:13:49,13.0,2026-08-13 16:26:49.000
CAR-01069,OP-REB-01,L01,2026-08-13 16:22:15,10.04,2026-08-13 16:32:17.400
CAR-01070,OP-REB-07,L01,2026-08-13 16:36:01,18.12,2026-08-13 16:54:08.200
CAR-01071,OP-REB-07,L02,2026-08-13 16:58:19,9.79,2026-08-13 17:08:06.400
CAR-01072,OP-REB-07,L02,2026-08-13 17:07:51,11.37,2026-08-13 17:19:13.200
CAR-01073,OP-REB-07,L02,2026-08-13 17:23:53,8.69,2026-08-13 17:32:34.400
CAR-01074,OP-REB-08,L01,2026-08-13 17:36:00,13.08,2026-08-13 17:49:04.800
CAR-01075,OP-REB-09,L02,2026-08-13 17:45:11,12.3,2026-08-13 17:57:29.000
CAR-01076,OP-REB-09,L01,2026-08-13 17:53:03,13.53,2026-08-13 18:06:34.800
CAR-01077,OP-REB-02,L01,2026-08-13 17:53:20,8.52,2026-08-13 18:01:51.200
CAR-01078,OP-REB-07,L02,2026-08-13 17:58:44,14.23,2026-08-13 18:12:57.800
CAR-01079,OP-REB-07,L01,2026-08-13 18:12:10,10.39,2026-08-13 18:22:33.400
CAR-01080,OP-REB-04,L02,2026-08-13 18:40:24,11.7,2026-08-13 18:52:06.000
CAR-01081,OP-REB-09,L02,2026-08-13 18:44:20,13.86,2026-08-13 18:58:11.600
CAR-01082,OP-REB-08,L01,2026-08-13 19:27:24,12.52,2026-08-13 19:39:55.200
CAR-01083,OP-REB-01,L02,2026-08-13 19:54:40,12.66,2026-08-13 20:07:19.600
CAR-01084,OP-REB-02,L01,2026-08-13 20:02:21,13.6,2026-08-13 20:15:57.000
CAR-01085,OP-REB-02,L01,2026-08-13 20:14:35,12.86,2026-08-13 20:27:26.600
CAR-01086,OP-REB-08,L02,2026-08-13 20:18:07,11.32,2026-08-13 20:29:26.200
CAR-01087,OP-REB-01,L02,2026-08-13 20:36:25,11.67,2026-08-13 20:48:05.200
CAR-01088,OP-REB-04,L02,2026-08-13 20:57:34,12.42,2026-08-13 21:09:59.200
CAR-01089,OP-REB-05,L02,2026-08-13 20:57:48,10.21,2026-08-13 21:08:00.600
CAR-01090,OP-REB-09,L01,2026-08-13 21:00:05,13.99,2026-08-13 21:14:04.400
CAR-01091,OP-REB-07,L01,2026-08-13 21:28:21,12.58,2026-08-13 21:40:55.800
CAR-01092,OP-REB-08,L01,2026-08-13 21:33:34,12.15,2026-08-13 21:45:43.000
CAR-01093,OP-REB-09,L02,2026-08-13 21:41:54,14.38,2026-08-13 21:56:16.800
CAR-01094,OP-REB-07,L01,2026-08-13 21:46:49,11.76,2026-08-13 21:58:34.600
CAR-01095,OP-REB-05,L01,2026-08-13 22:17:06,11.64,2026-08-13 22:28:44.400
CAR-01096,OP-REB-05,L02,2026-08-13 22:33:33,11.03,2026-08-13 22:44:34.800
CAR-01097,OP-REB-06,L02,2026-08-13 22:49:13,12.69,2026-08-13 23:01:54.400
CAR-01098,OP-REB-05,L02,2026-08-13 23:09:51,12.62,2026-08-13 23:22:28.200
CAR-01099,OP-REB-09,L01,2026-08-13 23:41:40,10.67,2026-08-13 23:52:20.200
CAR-01100,OP-REB-03,L02,2026-08-13 23:42:47,11.64,2026-08-13 23:54:25.400
CAR-01101,OP-REB-03,L01,2026-08-14 00:04:04,10.68,2026-08-14 00:14:44.800
CAR-01102,OP-REB-07,L01,2026-08-14 00:05:28,10.59,2026-08-14 00:16:03.400
CAR-01103,OP-REB-07,L01,2026-08-14 00:08:47,8.54,2026-08-14 00:17:19.400
CAR-01104,OP-REB-06,L01,2026-08-14 00:38:33,11.54,2026-08-14 00:50:05.400
CAR-01105,OP-REB-03,L01,2026-08-14 00:54:09,8.6,2026-08-14 01:02:45.000
CAR-01106,OP-REB-07,L02,2026-08-14 01:05:34,11.07,2026-08-14 01:16:38.200
CAR-01107,OP-REB-05,L01,2026-08-14 01:23:01,10.77,2026-08-14 01:33:47.200
CAR-01108,OP-REB-07,L02,2026-08-14 01:37:27,14.1,2026-08-14 01:51:33.000
CAR-01109,OP-REB-02,L01,2026-08-14 01:41:17,9.97,2026-08-14 01:51:15.200
CAR-01110,OP-REB-06,L01,2026-08-14 01:45:55,10.48,2026-08-14 01:56:23.800
CAR-01111,OP-REB-08,L02,2026-08-14 01:50:52,11.24,2026-08-14 02:02:06.400
CAR-01112,OP-REB-01,L01,2026-08-14 02:03:24,10.84,2026-08-14 02:14:14.400
CAR-01113,OP-REB-04,L01,2026-08-14 02:13:59,14.74,2026-08-14 02:28:43.400
CAR-01114,OP-REB-01,L02,2026-08-14 02:23:25,9.72,2026-08-14 02:33:08.200
CAR-01115,OP-REB-01,L02,2026-08-14 02:26:29,11.24,2026-08-14 02:37:43.400
CAR-01116,OP-REB-08,L01,2026-08-14 03:36:33,12.66,2026-08-14 03:49:12.600
CAR-01117,OP-REB-07,L01,2026-08-14 03:51:28,13.76,2026-08-14 04:05:13.600
CAR-01118,OP-REB-01,L01,2026-08-14 04:04:31,11.24,2026-08-14 04:15:45.400
CAR-01119,OP-REB-02,L02,2026-08-14 04:19:55,8.16,2026-08-14 04:28:04.600
CAR-01120,OP-REB-04,L01,2026-08-14 04:31:02,11.7,2026-08-14 04:42:44.000
CAR-01121,OP-REB-01,L02,2026-08-14 04:34:55,14.7,2026-08-14 04:49:37.000
CAR-01122,OP-REB-03,L02,2026-08-14 04:50:43,12.56,2026-08-14 05:03:16.600
CAR-01123,OP-REB-08,L01,2026-08-14 05:47:17,12.47,2026-08-14 05:59:45.200
CAR-01124,OP-REB-08,L02,2026-08-14 06:13:14,9.87,2026-08-14 06:23:06.200
CAR-01125,OP-REB-08,L01,2026-08-14 06:28:25,9.67,2026-08-14 06:38:05.200
CAR-01126,OP-REB-06,L01,2026-08-14 06:48:01,12.04,2026-08-14 07:00:03.400
CAR-01127,OP-REB-06,L02,2026-08-14 06:59:58,9.15,2026-08-14 07:09:07.000
CAR-01128,OP-REB-05,L02,2026-08-14 07:00:25,13.56,2026-08-14 07:13:58.600
CAR-01129,OP-REB-09,L02,2026-08-14 07:06:39,10.31,2026-08-14 07:16:57.600
CAR-01130,OP-REB-04,L02,2026-08-14 08:19:25,11.95,2026-08-14 08:31:22.000
CAR-01131,OP-REB-07,L02,2026-08-14 08:37:38,8.23,2026-08-14 08:45:51.800
CAR-01132,OP-REB-01,L02,2026-08-14 09:01:46,11.21,2026-08-14 09:12:58.600
CAR-01133,OP-REB-09,L01,2026-08-14 09:20:48,9.63,2026-08-14 09:30:25.800
CAR-01134,OP-REB-07,L01,2026-08-14 09:26:04,7.36,2026-08-14 09:33:25.600
CAR-01135,OP-REB-09,L01,2026-08-14 09:32:44,13.08,2026-08-14 09:45:48.800
CAR-01136,OP-REB-07,L02,2026-08-14 09:34:34,15.28,2026-08-14 09:49:50.800
CAR-01137,OP-REB-02,L02,2026-08-14 10:12:36,14.26,2026-08-14 10:26:51.600
CAR-01138,OP-REB-06,L02,2026-08-14 10:20:48,13.36,2026-08-14 10:34:09.600
CAR-01139,OP-REB-04,L01,2026-08-14 10:43:54,11.17,2026-08-14 10:55:04.200
CAR-01140,OP-REB-03,L01,2026-08-14 11:24:07,13.61,2026-08-14 11:37:43.600
CAR-01141,OP-REB-02,L02,2026-08-14 11:29:13,14.45,2026-08-14 11:43:40.000
CAR-01142,OP-REB-06,L02,2026-08-14 11:30:52,12.27,2026-08-14 11:43:08.200
CAR-01143,OP-REB-08,L02,2026-08-14 11:40:57,9.63,2026-08-14 11:50:34.800
CAR-01144,OP-REB-06,L02,2026-08-14 11:57:00,11.0,2026-08-14 12:08:00.000
CAR-01145,OP-REB-09,L01,2026-08-14 12:38:07,15.41,2026-08-14 12:53:31.600
CAR-01146,OP-REB-05,L01,2026-08-14 12:38:36,11.85,2026-08-14 12:50:27.000
CAR-01147,OP-REB-02,L01,2026-08-14 13:25:47,5.35,2026-08-14 13:31:08.000
CAR-01148,OP-REB-08,L02,2026-08-14 13:52:30,9.06,2026-08-14 14:01:33.600
CAR-01149,OP-REB-09,L01,2026-08-14 14:18:33,11.15,2026-08-14 14:29:42.000
CAR-01150,OP-REB-04,L02,2026-08-14 14:40:54,14.07,2026-08-14 14:54:58.200
CAR-01151,OP-REB-06,L02,2026-08-14 15:34:15,11.45,2026-08-14 15:45:42.000
CAR-01152,OP-REB-08,L02,2026-08-14 15:47:03,14.11,2026-08-14 16:01:09.600
CAR-01153,OP-REB-09,L01,2026-08-14 15:48:41,10.95,2026-08-14 15:59:38.000
CAR-01154,OP-REB-05,L01,2026-08-14 16:09:31,8.07,2026-08-14 16:17:35.200
CAR-01155,OP-REB-06,L02,2026-08-14 16:17:28,11.02,2026-08-14 16:28:29.200
CAR-01156,OP-REB-04,L01,2026-08-14 16:32:37,12.69,2026-08-14 16:45:18.400
CAR-01157,OP-REB-05,L02,2026-08-14 17:02:08,12.52,2026-08-14 17:14:39.200
CAR-01158,OP-REB-07,L02,2026-08-14 17:11:30,9.49,2026-08-14 17:20:59.400
CAR-01159,OP-REB-09,L02,2026-08-14 17:19:10,11.3,2026-08-14 17:30:28.000
CAR-01160,OP-REB-06,L01,2026-08-14 18:03:08,17.37,2026-08-14 18:20:30.200
CAR-01161,OP-REB-06,L01,2026-08-14 18:22:32,9.53,2026-08-14 18:32:03.800
CAR-01162,OP-REB-08,L02,2026-08-14 18:55:48,13.32,2026-08-14 19:09:07.200
CAR-01163,OP-REB-04,L01,2026-08-14 19:06:05,7.81,2026-08-14 19:13:53.600
CAR-01164,OP-REB-03,L01,2026-08-14 19:07:19,13.73,2026-08-14 19:21:02.800
CAR-01165,OP-REB-07,L01,2026-08-14 19:24:19,10.22,2026-08-14 19:34:32.200
CAR-01166,OP-REB-05,L01,2026-08-14 19:43:42,12.8,2026-08-14 19:56:30.000
CAR-01167,OP-REB-02,L02,2026-08-14 20:05:30,9.42,2026-08-14 20:14:55.200
CAR-01168,OP-REB-02,L01,2026-08-14 20:18:57,12.58,2026-08-14 20:31:31.800
CAR-01169,OP-REB-06,L02,2026-08-14 20:38:05,10.18,2026-08-14 20:48:15.800
CAR-01170,OP-REB-08,L02,2026-08-14 20:53:28,10.57,2026-08-14 21:04:02.200
CAR-01171,OP-REB-01,L01,2026-08-14 21:14:09,12.88,2026-08-14 21:27:01.800
CAR-01172,OP-REB-06,L02,2026-08-14 22:01:27,11.14,2026-08-14 22:12:35.400
CAR-01173,OP-REB-02,L02,2026-08-14 23:00:46,12.76,2026-08-14 23:13:31.600
CAR-01174,OP-REB-02,L01,2026-08-14 23:19:34,11.62,2026-08-14 23:31:11.200
CAR-01175,OP-REB-07,L02,2026-08-14 23:31:33,12.13,2026-08-14 23:43:40.800
CAR-01176,OP-REB-01,L02,2026-08-14 23:41:27,12.89,2026-08-14 23:54:20.400
CAR-01177,OP-REB-06,L01,2026-08-14 23:59:43,11.3,2026-08-15 00:11:01.000
CAR-01178,OP-REB-07,L01,2026-08-15 00:09:14,10.01,2026-08-15 00:19:14.600
CAR-01179,OP-REB-08,L01,2026-08-15 00:40:02,10.94,2026-08-15 00:50:58.400
CAR-01180,OP-REB-07,L01,2026-08-15 00:43:51,14.39,2026-08-15 00:58:14.400
CAR-01181,OP-REB-06,L01,2026-08-15 01:05:02,12.23,2026-08-15 01:17:15.800
CAR-01182,OP-REB-09,L02,2026-08-15 01:12:04,10.31,2026-08-15 01:22:22.600
CAR-01183,OP-REB-03,L02,2026-08-15 01:22:09,12.8,2026-08-15 01:34:57.000
CAR-01184,OP-REB-06,L01,2026-08-15 01:25:04,12.94,2026-08-15 01:38:00.400
CAR-01185,OP-REB-04,L01,2026-08-15 01:51:22,13.04,2026-08-15 02:04:24.400
CAR-01186,OP-REB-02,L02,2026-08-15 02:00:25,10.04,2026-08-15 02:10:27.400
CAR-01187,OP-REB-01,L01,2026-08-15 02:41:59,10.64,2026-08-15 02:52:37.400
CAR-01188,OP-REB-01,L01,2026-08-15 02:48:17,10.65,2026-08-15 02:58:56.000
CAR-01189,OP-REB-03,L02,2026-08-15 02:53:45,11.28,2026-08-15 03:05:01.800
CAR-01190,OP-REB-04,L02,2026-08-15 03:09:46,13.08,2026-08-15 03:22:50.800
CAR-01191,OP-REB-02,L02,2026-08-15 03:14:30,12.59,2026-08-15 03:27:05.400
CAR-01192,OP-REB-01,L01,2026-08-15 03:39:53,12.75,2026-08-15 03:52:38.000
CAR-01193,OP-REB-04,L02,2026-08-15 03:44:42,14.71,2026-08-15 03:59:24.600
CAR-01194,OP-REB-07,L01,2026-08-15 04:15:58,13.38,2026-08-15 04:29:20.800
CAR-01195,OP-REB-06,L02,2026-08-15 04:36:05,11.72,2026-08-15 04:47:48.200
CAR-01196,OP-REB-06,L01,2026-08-15 04:38:00,9.63,2026-08-15 04:47:37.800
CAR-01197,OP-REB-09,L01,2026-08-15 04:54:23,10.57,2026-08-15 05:04:57.200
CAR-01198,OP-REB-02,L01,2026-08-15 05:14:21,11.48,2026-08-15 05:25:49.800
CAR-01199,OP-REB-04,L02,2026-08-15 05:15:14,13.66,2026-08-15 05:28:53.600
CAR-01200,OP-REB-05,L02,2026-08-15 05:17:48,11.95,2026-08-15 05:29:45.000
CAR-01201,OP-REB-01,L02,2026-08-15 05:18:14,10.69,2026-08-15 05:28:55.400
CAR-01202,OP-REB-08,L01,2026-08-15 05:29:46,10.53,2026-08-15 05:40:17.800
CAR-01203,OP-REB-08,L02,2026-08-15 05:34:12,11.86,2026-08-15 05:46:03.600
CAR-01204,OP-REB-06,L02,2026-08-15 05:49:08,13.78,2026-08-15 06:02:54.800
CAR-01205,OP-REB-05,L01,2026-08-15 06:10:09,15.18,2026-08-15 06:25:19.800
CAR-01206,OP-REB-08,L01,2026-08-15 06:12:35,11.59,2026-08-15 06:24:10.400
CAR-01207,OP-REB-03,L02,2026-08-15 07:01:01,11.91,2026-08-15 07:12:55.600
CAR-01208,OP-REB-03,L02,2026-08-15 07:04:35,9.57,2026-08-15 07:14:09.200
CAR-01209,OP-REB-02,L02,2026-08-15 07:20:49,15.88,2026-08-15 07:36:41.800
CAR-01210,OP-REB-05,L01,2026-08-15 07:38:22,9.2,2026-08-15 07:47:34.000
CAR-01211,OP-REB-03,L02,2026-08-15 07:39:17,14.34,2026-08-15 07:53:37.400
CAR-01212,OP-REB-03,L01,2026-08-15 07:44:16,11.27,2026-08-15 07:55:32.200
CAR-01213,OP-REB-06,L01,2026-08-15 08:02:39,10.8,2026-08-15 08:13:27.000
