id_pacote,id_op_balanca,dt_pesagem,status_balanca
PKT-0026671,OP-BAL-03,2026-08-10 07:51:18.320229,Aprovado
PKT-0026672,OP-BAL-03,2026-08-10 07:52:23.585537,Aprovado
PKT-0026673,OP-BAL-01,2026-08-10 07:53:10.861945,Aprovado
PKT-0026674,OP-BAL-03,2026-08-10 07:53:38.953303,Aprovado
PKT-0026675,OP-BAL-01,2026-08-10 07:53:19.099368,Aprovado
PKT-0026676,OP-BAL-02,2026-08-10 07:54:35.983640,Aprovado
PKT-0026677,OP-BAL-03,2026-08-10 07:54:26.402152,Aprovado
PKT-0026678,OP-BAL-02,2026-08-10 07:55:59.777192,Aprovado
PKT-0026679,OP-BAL-02,2026-08-10 07:56:32.722767,Aprovado
PKT-0026680,OP-BAL-01,2026-08-10 07:56:41.106370,Aprovado
PKT-0026681,OP-BAL-01,2026-08-10 07:57:26.023548,Aprovado
PKT-0026682,OP-BAL-02,2026-08-10 07:57:55.817641,Rejeitado
PKT-0026683,OP-BAL-01,2026-08-10 07:57:35.776040,Aprovado
PKT-0026684,OP-BAL-01,2026-08-10 07:59:04.828714,Aprovado
PKT-0026685,OP-BAL-03,2026-08-10 07:58:54.362392,Aprovado
PKT-0026686,OP-BAL-03,2026-08-10 07:59:12.267861,Aprovado
PKT-0026687,OP-BAL-01,2026-08-10 07:59:46.289745,Aprovado
PKT-0026688,OP-BAL-01,2026-08-10 08:00:04.897625,Aprovado
PKT-0026689,OP-BAL-02,2026-08-10 08:01:06.533130,Aprovado
PKT-0026690,OP-BAL-01,2026-08-10 08:01:53.813180,Aprovado
PKT-0026691,OP-BAL-02,2026-08-10 08:01:43.798270,Aprovado
PKT-0026692,OP-BAL-03,2026-08-10 08:02:45.370901,Aprovado
PKT-0026693,OP-BAL-02,2026-08-10 08:02:35.152896,Aprovado
PKT-0026694,OP-BAL-03,2026-08-10 08:03:36.537522,Rejeitado
PKT-0026695,OP-BAL-02,2026-08-10 08:03:59.429524,Aprovado
PKT-0026696,OP-BAL-01,2026-08-10 08:04:08.573822,Aprovado
PKT-0026697,OP-BAL-01,2026-08-10 08:05:39.049679,Aprovado
PKT-0026698,OP-BAL-01,2026-08-10 08:05:10.454819,Aprovado
PKT-0026699,OP-BAL-02,2026-08-10 08:06:21.747550,Aprovado
PKT-0026700,OP-BAL-01,2026-08-10 08:07:08.135289,Aprovado
PKT-0026701,OP-BAL-03,2026-08-10 08:07:38.212151,Aprovado
PKT-0026702,OP-BAL-02,2026-08-10 08:07:13.517561,Aprovado
PKT-0026703,OP-BAL-03,2026-08-10 08:08:44.150345,Rejeitado
PKT-0026704,OP-BAL-03,2026-08-10 08:08:54.819254,Aprovado
PKT-0026705,OP-BAL-01,2026-08-10 08:09:18.639062,Aprovado
PKT-0026706,OP-BAL-03,2026-08-10 08:28:50.072921,Aprovado
PKT-0026707,OP-BAL-02,2026-08-10 08:29:59.080817,Aprovado
PKT-0026708,OP-BAL-02,2026-08-10 08:29:48.732624,Aprovado
PKT-0026709,OP-BAL-02,2026-08-10 08:30:59.414312,Aprovado
PKT-0026710,OP-BAL-02,2026-08-10 08:31:17.628636,Aprovado
PKT-0026711,OP-BAL-02,2026-08-10 08:32:19.620299,Aprovado
PKT-0026712,OP-BAL-03,2026-08-10 08:33:25.699405,Aprovado
PKT-0026713,OP-BAL-03,2026-08-10 08:33:43.601464,Rejeitado
PKT-0026714,OP-BAL-03,2026-08-10 08:34:27.822646,Aprovado
PKT-0026715,OP-BAL-03,2026-08-10 08:34:48.125826,Aprovado
PKT-0026716,OP-BAL-03,2026-08-10 08:35:20.847073,Aprovado
PKT-0026717,OP-BAL-02,2026-08-10 08:35:14.042492,Aprovado
PKT-0026718,OP-BAL-02,2026-08-10 08:36:08.266489,Aprovado
PKT-0026719,OP-BAL-02,2026-08-10 08:37:06.999998,Aprovado
PKT-0026720,OP-BAL-02,2026-08-10 08:37:52.006024,Aprovado
PKT-0026721,OP-BAL-03,2026-08-10 08:37:41.586435,Aprovado
PKT-0026722,OP-BAL-03,2026-08-10 08:38:43.504428,Aprovado
PKT-0026723,OP-BAL-01,2026-08-10 08:39:42.713088,Aprovado
PKT-0026724,OP-BAL-01,2026-08-10 08:39:48.648211,Rejeitado
PKT-0026725,OP-BAL-02,2026-08-10 08:40:39.729101,Aprovado
PKT-0026726,OP-BAL-02,2026-08-10 08:41:26.277353,Aprovado
PKT-0026727,OP-BAL-01,2026-08-10 08:42:14.793507,Aprovado
PKT-0026728,OP-BAL-02,2026-08-10 08:42:53.300718,Aprovado
PKT-0026729,OP-BAL-02,2026-08-10 08:42:45.860960,Aprovado
PKT-0026730,OP-BAL-02,2026-08-10 08:43:56.686106,Aprovado
PKT-0026731,OP-BAL-03,2026-08-10 08:43:56.116450,Aprovado
PKT-0026732,OP-BAL-03,2026-08-10 08:44:35.405174,Aprovado
PKT-0026733,OP-BAL-01,2026-08-10 08:45:11.757584,Aprovado
PKT-0026734,OP-BAL-02,2026-08-10 08:46:28.638438,Aprovado
PKT-0026735,OP-BAL-01,2026-08-10 08:46:19.055842,Aprovado
PKT-0026736,OP-BAL-02,2026-08-10 08:47:30.275289,Rejeitado
PKT-0026737,OP-BAL-03,2026-08-10 08:48:34.171221,Aprovado
PKT-0026738,OP-BAL-02,2026-08-10 08:49:23.208969,Aprovado
PKT-0026739,OP-BAL-03,2026-08-10 08:49:51.837181,Aprovado
PKT-0026740,OP-BAL-01,2026-08-10 08:50:16.392238,Aprovado
PKT-0026741,OP-BAL-01,2026-08-10 08:46:40.567699,Aprovado
PKT-0026742,OP-BAL-03,2026-08-10 08:47:12.141998,Aprovado
PKT-0026743,OP-BAL-03,2026-08-10 08:48:12.244784,Aprovado
PKT-0026744,OP-BAL-01,2026-08-10 08:48:30.491472,Aprovado
PKT-0026745,OP-BAL-03,2026-08-10 08:49:33.326380,Aprovado
PKT-0026746,OP-BAL-01,2026-08-10 08:50:06.915187,Aprovado
PKT-0026747,OP-BAL-02,2026-08-10 08:49:44.774873,Aprovado
PKT-0026748,OP-BAL-03,2026-08-10 08:50:05.342687,Aprovado
PKT-0026749,OP-BAL-01,2026-08-10 08:50:27.159246,Aprovado
PKT-0026750,OP-BAL-03,2026-08-10 08:51:06.430323,Aprovado
PKT-0026751,OP-BAL-01,2026-08-10 08:51:56.172359,Aprovado
PKT-0026752,OP-BAL-03,2026-08-10 08:52:42.358087,Aprovado
PKT-0026753,OP-BAL-02,2026-08-10 08:52:51.491544,Aprovado
PKT-0026754,OP-BAL-01,2026-08-10 08:52:50.825424,Aprovado
PKT-0026755,OP-BAL-03,2026-08-10 08:53:14.826314,Rejeitado
PKT-0026756,OP-BAL-01,2026-08-10 08:53:36.546079,Rejeitado
PKT-0026757,OP-BAL-03,2026-08-10 08:53:35.327265,Aprovado
PKT-0026758,OP-BAL-01,2026-08-10 08:54:50.973913,Aprovado
PKT-0026759,OP-BAL-03,2026-08-10 08:54:55.332678,Aprovado
PKT-0026760,OP-BAL-03,2026-08-10 08:55:07.859067,Aprovado
PKT-0026761,OP-BAL-03,2026-08-10 08:55:35.360976,Aprovado
PKT-0026762,OP-BAL-02,2026-08-10 08:55:47.879549,Aprovado
PKT-0026763,OP-BAL-02,2026-08-10 08:56:33.806360,Rejeitado
PKT-0026764,OP-BAL-03,2026-08-10 08:57:49.046522,Aprovado
PKT-0026765,OP-BAL-02,2026-08-10 08:58:00.217857,Aprovado
PKT-0026766,OP-BAL-02,2026-08-10 08:58:30.903010,Aprovado
PKT-0026767,OP-BAL-03,2026-08-10 08:58:47.992417,Aprovado
PKT-0026768,OP-BAL-02,2026-08-10 08:59:39.651825,Aprovado
PKT-0026769,OP-BAL-02,2026-08-10 09:00:02.813321,Aprovado
PKT-0026770,OP-BAL-03,2026-08-10 09:00:07.746017,Aprovado
PKT-0026771,OP-BAL-02,2026-08-10 08:59:44.964723,Aprovado
PKT-0026772,OP-BAL-03,2026-08-10 09:01:20.085770,Aprovado
PKT-0026773,OP-BAL-02,2026-08-10 09:01:01.769705,Aprovado
PKT-0026774,OP-BAL-01,2026-08-10 09:01:25.489763,Aprovado
PKT-0026775,OP-BAL-03,2026-08-10 09:02:37.609237,Aprovado
PKT-0026776,OP-BAL-03,2026-08-10 08:55:18.413603,Aprovado
PKT-0026777,OP-BAL-03,2026-08-10 08:55:36.199832,Aprovado
PKT-0026778,OP-BAL-02,2026-08-10 08:56:21.840107,Aprovado
PKT-0026779,OP-BAL-02,2026-08-10 08:57:31.196708,Aprovado
PKT-0026780,OP-BAL-02,2026-08-10 08:57:27.003179,Aprovado
PKT-0026781,OP-BAL-03,2026-08-10 08:57:56.143554,Aprovado
PKT-0026782,OP-BAL-03,2026-08-10 08:59:12.322260,Aprovado
PKT-0026783,OP-BAL-01,2026-08-10 09:00:10.801610,Aprovado
PKT-0026784,OP-BAL-03,2026-08-10 09:00:06.587952,Aprovado
PKT-0026785,OP-BAL-01,2026-08-10 09:01:09.205136,Aprovado
PKT-0026786,OP-BAL-02,2026-08-10 09:01:07.182292,Aprovado
PKT-0026787,OP-BAL-01,2026-08-10 09:02:09.206166,Aprovado
PKT-0026788,OP-BAL-03,2026-08-10 09:01:48.861943,Aprovado
PKT-0026789,OP-BAL-03,2026-08-10 09:03:06.686238,Aprovado
PKT-0026790,OP-BAL-03,2026-08-10 09:03:35.140769,Aprovado
PKT-0026791,OP-BAL-03,2026-08-10 09:04:00.582520,Aprovado
PKT-0026792,OP-BAL-03,2026-08-10 09:04:24.519168,Aprovado
PKT-0026793,OP-BAL-03,2026-08-10 09:05:17.927956,Aprovado
PKT-0026794,OP-BAL-03,2026-08-10 09:05:37.769582,Aprovado
PKT-0026795,OP-BAL-03,2026-08-10 09:05:53.634844,Aprovado
PKT-0026796,OP-BAL-02,2026-08-10 09:07:05.491346,Aprovado
PKT-0026797,OP-BAL-03,2026-08-10 09:07:27.515148,Aprovado
PKT-0026798,OP-BAL-02,2026-08-10 09:07:34.870960,Aprovado
PKT-0026799,OP-BAL-03,2026-08-10 09:08:20.563906,Aprovado
PKT-0026800,OP-BAL-03,2026-08-10 09:09:39.998038,Aprovado
PKT-0026801,OP-BAL-01,2026-08-10 09:09:29.012559,Aprovado
PKT-0026802,OP-BAL-01,2026-08-10 09:09:43.253995,Aprovado
PKT-0026803,OP-BAL-02,2026-08-10 09:10:38.404286,Aprovado
PKT-0026804,OP-BAL-01,2026-08-10 09:11:40.489743,Aprovado
PKT-0026805,OP-BAL-02,2026-08-10 09:11:18.868702,Aprovado
PKT-0026806,OP-BAL-02,2026-08-10 09:13:02.288297,Aprovado
PKT-0026807,OP-BAL-02,2026-08-10 09:13:13.929901,Aprovado
PKT-0026808,OP-BAL-02,2026-08-10 09:13:42.550619,Aprovado
PKT-0026809,OP-BAL-01,2026-08-10 09:14:45.195720,Aprovado
PKT-0026810,OP-BAL-03,2026-08-10 09:14:13.331832,Aprovado
PKT-0026811,OP-BAL-01,2026-08-10 08:59:27.626767,Aprovado
PKT-0026812,OP-BAL-02,2026-08-10 09:00:13.787339,Aprovado
PKT-0026813,OP-BAL-03,2026-08-10 09:00:28.826700,Aprovado
PKT-0026814,OP-BAL-01,2026-08-10 09:00:14.705089,Aprovado
PKT-0026815,OP-BAL-01,2026-08-10 09:00:16.085865,Aprovado
PKT-0026816,OP-BAL-01,2026-08-10 09:00:54.154741,Aprovado
PKT-0026817,OP-BAL-02,2026-08-10 09:01:52.643267,Aprovado
PKT-0026818,OP-BAL-01,2026-08-10 09:01:25.237462,Rejeitado
PKT-0026819,OP-BAL-01,2026-08-10 09:01:30.367786,Aprovado
PKT-0026820,OP-BAL-02,2026-08-10 09:02:22.817929,Rejeitado
PKT-0026821,OP-BAL-02,2026-08-10 09:03:00.318996,Aprovado
PKT-0026822,OP-BAL-03,2026-08-10 09:03:03.123146,Aprovado
PKT-0026823,OP-BAL-02,2026-08-10 09:03:07.908072,Aprovado
PKT-0026824,OP-BAL-01,2026-08-10 09:03:12.372385,Aprovado
PKT-0026825,OP-BAL-02,2026-08-10 09:03:50.507914,Aprovado
PKT-0026826,OP-BAL-01,2026-08-10 09:04:00.637200,Aprovado
PKT-0026827,OP-BAL-03,2026-08-10 09:05:12.298839,Aprovado
PKT-0026828,OP-BAL-01,2026-08-10 09:04:39.059747,Aprovado
PKT-0026829,OP-BAL-03,2026-08-10 09:05:00.836427,Aprovado
PKT-0026830,OP-BAL-01,2026-08-10 09:06:19.038825,Aprovado
PKT-0026831,OP-BAL-03,2026-08-10 09:05:40.866034,Aprovado
PKT-0026832,OP-BAL-03,2026-08-10 09:06:00.001817,Aprovado
PKT-0026833,OP-BAL-03,2026-08-10 09:07:18.687553,Aprovado
PKT-0026834,OP-BAL-02,2026-08-10 09:06:29.668567,Aprovado
PKT-0026835,OP-BAL-01,2026-08-10 09:06:51.411348,Aprovado
PKT-0026836,OP-BAL-02,2026-08-10 09:07:43.617915,Aprovado
PKT-0026837,OP-BAL-02,2026-08-10 09:08:33.910676,Aprovado
PKT-0026838,OP-BAL-01,2026-08-10 09:07:52.309132,Aprovado
PKT-0026839,OP-BAL-02,2026-08-10 09:08:35.033875,Rejeitado
PKT-0026840,OP-BAL-01,2026-08-10 09:09:12.440262,Aprovado
PKT-0026841,OP-BAL-01,2026-08-10 09:09:15.712614,Aprovado
PKT-0026842,OP-BAL-03,2026-08-10 09:09:14.575235,Aprovado
PKT-0026843,OP-BAL-03,2026-08-10 09:10:29.705051,Aprovado
PKT-0026844,OP-BAL-01,2026-08-10 09:10:36.624232,Aprovado
PKT-0026845,OP-BAL-03,2026-08-10 09:10:55.538692,Aprovado
PKT-0026846,OP-BAL-01,2026-08-10 09:00:44.247317,Rejeitado
PKT-0026847,OP-BAL-01,2026-08-10 09:00:29.240341,Rejeitado
PKT-0026848,OP-BAL-03,2026-08-10 09:02:10.502914,Aprovado
PKT-0026849,OP-BAL-02,2026-08-10 09:01:33.940493,Aprovado
PKT-0026850,OP-BAL-03,2026-08-10 09:02:05.420358,Aprovado
PKT-0026851,OP-BAL-01,2026-08-10 09:02:31.944430,Aprovado
PKT-0026852,OP-BAL-03,2026-08-10 09:02:54.881495,Aprovado
PKT-0026853,OP-BAL-02,2026-08-10 09:04:00.814686,Aprovado
PKT-0026854,OP-BAL-03,2026-08-10 09:04:24.953790,Aprovado
PKT-0026855,OP-BAL-01,2026-08-10 09:03:57.008956,Aprovado
PKT-0026856,OP-BAL-03,2026-08-10 09:05:16.309753,Aprovado
PKT-0026857,OP-BAL-02,2026-08-10 09:05:24.111434,Aprovado
PKT-0026858,OP-BAL-01,2026-08-10 09:05:48.836985,Aprovado
PKT-0026859,OP-BAL-01,2026-08-10 09:06:34.026726,Aprovado
PKT-0026860,OP-BAL-02,2026-08-10 09:06:59.339490,Aprovado
PKT-0026861,OP-BAL-03,2026-08-10 09:06:33.301231,Rejeitado
PKT-0026862,OP-BAL-03,2026-08-10 09:06:59.305745,Aprovado
PKT-0026863,OP-BAL-01,2026-08-10 09:08:10.431903,Aprovado
PKT-0026864,OP-BAL-01,2026-08-10 09:08:25.759688,Aprovado
PKT-0026865,OP-BAL-01,2026-08-10 09:09:18.992176,Aprovado
PKT-0026866,OP-BAL-01,2026-08-10 09:08:41.846317,Aprovado
PKT-0026867,OP-BAL-01,2026-08-10 09:09:03.574996,Aprovado
PKT-0026868,OP-BAL-03,2026-08-10 09:10:23.399009,Aprovado
PKT-0026869,OP-BAL-03,2026-08-10 09:09:49.531552,Aprovado
PKT-0026870,OP-BAL-03,2026-08-10 09:11:14.699592,Aprovado
PKT-0026871,OP-BAL-03,2026-08-10 09:10:31.179256,Aprovado
PKT-0026872,OP-BAL-03,2026-08-10 09:11:04.682186,Aprovado
PKT-0026873,OP-BAL-01,2026-08-10 09:12:23.210588,Aprovado
PKT-0026874,OP-BAL-02,2026-08-10 09:12:52.632528,Aprovado
PKT-0026875,OP-BAL-01,2026-08-10 09:12:59.590094,Aprovado
PKT-0026876,OP-BAL-01,2026-08-10 09:13:23.319669,Aprovado
PKT-0026877,OP-BAL-02,2026-08-10 09:13:09.726918,Aprovado
PKT-0026878,OP-BAL-02,2026-08-10 09:13:43.334687,Aprovado
PKT-0026879,OP-BAL-01,2026-08-10 09:14:08.155620,Aprovado
PKT-0026880,OP-BAL-01,2026-08-10 09:14:42.763456,Aprovado
PKT-0026881,OP-BAL-03,2026-08-10 09:15:47.060128,Aprovado
PKT-0026882,OP-BAL-01,2026-08-10 09:16:45.607905,Aprovado
PKT-0026883,OP-BAL-03,2026-08-10 09:16:23.546840,Aprovado
PKT-0026884,OP-BAL-03,2026-08-10 09:17:15.443658,Aprovado
PKT-0026885,OP-BAL-02,2026-08-10 09:17:56.892633,Aprovado
PKT-0026886,OP-BAL-01,2026-08-10 09:17:36.571911,Aprovado
PKT-0026887,OP-BAL-02,2026-08-10 09:19:14.564864,Aprovado
PKT-0026888,OP-BAL-01,2026-08-10 09:18:56.242542,Aprovado
PKT-0026889,OP-BAL-02,2026-08-10 09:19:46.614019,Aprovado
PKT-0026890,OP-BAL-01,2026-08-10 09:20:41.859001,Aprovado
PKT-0026891,OP-BAL-03,2026-08-10 09:21:10.811556,Aprovado
PKT-0026892,OP-BAL-02,2026-08-10 09:21:40.281201,Aprovado
PKT-0026893,OP-BAL-01,2026-08-10 09:21:59.581525,Aprovado
PKT-0026894,OP-BAL-03,2026-08-10 09:22:15.073988,Rejeitado
PKT-0026895,OP-BAL-02,2026-08-10 09:22:26.046905,Aprovado
PKT-0026896,OP-BAL-01,2026-08-10 09:24:04.968679,Aprovado
PKT-0026897,OP-BAL-03,2026-08-10 09:24:03.192426,Aprovado
PKT-0026898,OP-BAL-02,2026-08-10 09:24:09.739167,Aprovado
PKT-0026899,OP-BAL-01,2026-08-10 09:24:49.019903,Aprovado
PKT-0026900,OP-BAL-01,2026-08-10 09:25:47.059389,Aprovado
PKT-0026901,OP-BAL-03,2026-08-10 09:26:34.917407,Aprovado
PKT-0026902,OP-BAL-02,2026-08-10 09:27:11.449739,Aprovado
PKT-0026903,OP-BAL-03,2026-08-10 09:26:42.634444,Aprovado
PKT-0026904,OP-BAL-03,2026-08-10 09:27:21.431774,Aprovado
PKT-0026905,OP-BAL-03,2026-08-10 09:27:43.304100,Aprovado
PKT-0026906,OP-BAL-03,2026-08-10 09:29:16.583773,Aprovado
PKT-0026907,OP-BAL-03,2026-08-10 09:29:48.154236,Aprovado
PKT-0026908,OP-BAL-02,2026-08-10 09:30:12.233703,Aprovado
PKT-0026909,OP-BAL-03,2026-08-10 09:29:58.759703,Aprovado
PKT-0026910,OP-BAL-03,2026-08-10 09:30:50.485528,Aprovado
PKT-0026911,OP-BAL-02,2026-08-10 09:31:53.258183,Aprovado
PKT-0026912,OP-BAL-01,2026-08-10 09:31:34.677399,Aprovado
PKT-0026913,OP-BAL-01,2026-08-10 09:32:14.123253,Aprovado
PKT-0026914,OP-BAL-01,2026-08-10 09:32:23.821472,Aprovado
PKT-0026915,OP-BAL-02,2026-08-10 09:33:46.864223,Aprovado
PKT-0026916,OP-BAL-03,2026-08-10 09:24:51.828759,Aprovado
PKT-0026917,OP-BAL-02,2026-08-10 09:25:16.165580,Aprovado
PKT-0026918,OP-BAL-03,2026-08-10 09:26:03.078045,Aprovado
PKT-0026919,OP-BAL-01,2026-08-10 09:25:38.438794,Aprovado
PKT-0026920,OP-BAL-02,2026-08-10 09:27:11.307219,Aprovado
PKT-0026921,OP-BAL-01,2026-08-10 09:27:25.053514,Aprovado
PKT-0026922,OP-BAL-01,2026-08-10 09:27:57.763313,Aprovado
PKT-0026923,OP-BAL-01,2026-08-10 09:28:19.651267,Aprovado
PKT-0026924,OP-BAL-01,2026-08-10 09:28:20.585787,Aprovado
PKT-0026925,OP-BAL-02,2026-08-10 09:28:55.467749,Aprovado
PKT-0026926,OP-BAL-02,2026-08-10 09:28:46.939921,Aprovado
PKT-0026927,OP-BAL-02,2026-08-10 09:29:48.173461,Aprovado
PKT-0026928,OP-BAL-03,2026-08-10 09:30:00.138610,Aprovado
PKT-0026929,OP-BAL-01,2026-08-10 09:30:38.553468,Aprovado
PKT-0026930,OP-BAL-03,2026-08-10 09:31:32.588061,Aprovado
PKT-0026931,OP-BAL-01,2026-08-10 09:31:26.770593,Aprovado
PKT-0026932,OP-BAL-02,2026-08-10 09:32:50.439374,Aprovado
PKT-0026933,OP-BAL-03,2026-08-10 09:32:32.111913,Aprovado
PKT-0026934,OP-BAL-03,2026-08-10 09:33:49.018808,Aprovado
PKT-0026935,OP-BAL-03,2026-08-10 09:33:40.053046,Aprovado
PKT-0026936,OP-BAL-01,2026-08-10 09:34:39.104130,Aprovado
PKT-0026937,OP-BAL-01,2026-08-10 09:34:08.821564,Aprovado
PKT-0026938,OP-BAL-01,2026-08-10 09:35:30.844307,Aprovado
PKT-0026939,OP-BAL-02,2026-08-10 09:35:43.907635,Aprovado
PKT-0026940,OP-BAL-02,2026-08-10 09:35:19.303922,Aprovado
PKT-0026941,OP-BAL-02,2026-08-10 09:36:39.714342,Aprovado
PKT-0026942,OP-BAL-02,2026-08-10 09:37:06.867838,Aprovado
PKT-0026943,OP-BAL-03,2026-08-10 09:37:12.823393,Aprovado
PKT-0026944,OP-BAL-01,2026-08-10 09:37:33.042907,Aprovado
PKT-0026945,OP-BAL-03,2026-08-10 09:37:44.017084,Aprovado
PKT-0026946,OP-BAL-01,2026-08-10 09:38:58.583942,Rejeitado
PKT-0026947,OP-BAL-02,2026-08-10 09:39:46.748914,Aprovado
PKT-0026948,OP-BAL-02,2026-08-10 09:39:26.879201,Aprovado
PKT-0026949,OP-BAL-01,2026-08-10 09:40:28.811533,Aprovado
PKT-0026950,OP-BAL-01,2026-08-10 09:40:34.939952,Aprovado
PKT-0026951,OP-BAL-03,2026-08-10 09:34:54.066483,Aprovado
PKT-0026952,OP-BAL-02,2026-08-10 09:35:24.160278,Aprovado
PKT-0026953,OP-BAL-01,2026-08-10 09:34:37.863145,Aprovado
PKT-0026954,OP-BAL-03,2026-08-10 09:36:12.165335,Aprovado
PKT-0026955,OP-BAL-02,2026-08-10 09:36:23.184384,Aprovado
PKT-0026956,OP-BAL-03,2026-08-10 09:36:50.339562,Aprovado
PKT-0026957,OP-BAL-02,2026-08-10 09:36:23.197421,Aprovado
PKT-0026958,OP-BAL-01,2026-08-10 09:37:40.217552,Aprovado
PKT-0026959,OP-BAL-02,2026-08-10 09:37:31.286961,Aprovado
PKT-0026960,OP-BAL-02,2026-08-10 09:37:35.824478,Aprovado
PKT-0026961,OP-BAL-02,2026-08-10 09:37:58.083526,Aprovado
PKT-0026962,OP-BAL-03,2026-08-10 09:39:26.992429,Aprovado
PKT-0026963,OP-BAL-02,2026-08-10 09:39:16.911062,Aprovado
PKT-0026964,OP-BAL-01,2026-08-10 09:40:23.650722,Aprovado
PKT-0026965,OP-BAL-03,2026-08-10 09:39:55.496141,Aprovado
PKT-0026966,OP-BAL-03,2026-08-10 09:40:12.877135,Aprovado
PKT-0026967,OP-BAL-02,2026-08-10 09:41:11.620166,Aprovado
PKT-0026968,OP-BAL-01,2026-08-10 09:41:24.011460,Aprovado
PKT-0026969,OP-BAL-01,2026-08-10 09:41:24.296452,Aprovado
PKT-0026970,OP-BAL-01,2026-08-10 09:42:30.839179,Aprovado
PKT-0026971,OP-BAL-01,2026-08-10 09:42:06.515397,Aprovado
PKT-0026972,OP-BAL-01,2026-08-10 09:43:38.021117,Aprovado
PKT-0026973,OP-BAL-03,2026-08-10 09:43:34.592331,Aprovado
PKT-0026974,OP-BAL-01,2026-08-10 09:43:58.194789,Aprovado
PKT-0026975,OP-BAL-03,2026-08-10 09:44:35.774055,Aprovado
PKT-0026976,OP-BAL-02,2026-08-10 09:44:53.891620,Aprovado
PKT-0026977,OP-BAL-01,2026-08-10 09:44:39.909366,Aprovado
PKT-0026978,OP-BAL-02,2026-08-10 09:45:50.285830,Aprovado
PKT-0026979,OP-BAL-02,2026-08-10 09:46:11.156383,Aprovado
PKT-0026980,OP-BAL-01,2026-08-10 09:46:11.250259,Aprovado
PKT-0026981,OP-BAL-02,2026-08-10 09:46:32.723881,Aprovado
PKT-0026982,OP-BAL-03,2026-08-10 09:46:45.961487,Aprovado
PKT-0026983,OP-BAL-02,2026-08-10 09:47:01.875734,Aprovado
PKT-0026984,OP-BAL-01,2026-08-10 09:47:50.089275,Aprovado
PKT-0026985,OP-BAL-01,2026-08-10 09:48:18.484846,Aprovado
PKT-0026986,OP-BAL-03,2026-08-10 09:51:47.430378,Aprovado
PKT-0026987,OP-BAL-01,2026-08-10 09:52:20.429386,Aprovado
PKT-0026988,OP-BAL-01,2026-08-10 09:51:43.896902,Rejeitado
PKT-0026989,OP-BAL-02,2026-08-10 09:52:34.873013,Aprovado
PKT-0026990,OP-BAL-01,2026-08-10 09:52:42.413081,Aprovado
PKT-0026991,OP-BAL-02,2026-08-10 09:53:37.652569,Aprovado
PKT-0026992,OP-BAL-03,2026-08-10 09:53:42.943752,Aprovado
PKT-0026993,OP-BAL-01,2026-08-10 09:55:12.985371,Aprovado
PKT-0026994,OP-BAL-03,2026-08-10 09:54:39.986268,Aprovado
PKT-0026995,OP-BAL-02,2026-08-10 09:54:55.424474,Aprovado
PKT-0026996,OP-BAL-02,2026-08-10 09:56:06.978152,Aprovado
PKT-0026997,OP-BAL-01,2026-08-10 09:55:53.569739,Aprovado
PKT-0026998,OP-BAL-02,2026-08-10 09:57:01.655585,Rejeitado
PKT-0026999,OP-BAL-01,2026-08-10 09:57:40.891809,Aprovado
PKT-0027000,OP-BAL-02,2026-08-10 09:57:22.904845,Aprovado
PKT-0027001,OP-BAL-02,2026-08-10 09:57:35.236193,Aprovado
PKT-0027002,OP-BAL-02,2026-08-10 09:58:14.057086,Aprovado
PKT-0027003,OP-BAL-01,2026-08-10 09:58:26.032081,Aprovado
PKT-0027004,OP-BAL-01,2026-08-10 09:59:50.880662,Aprovado
PKT-0027005,OP-BAL-02,2026-08-10 09:59:27.172280,Aprovado
PKT-0027006,OP-BAL-02,2026-08-10 10:00:04.558064,Aprovado
PKT-0027007,OP-BAL-01,2026-08-10 10:01:21.920299,Aprovado
PKT-0027008,OP-BAL-03,2026-08-10 10:01:55.330017,Aprovado
PKT-0027009,OP-BAL-03,2026-08-10 10:02:03.115492,Aprovado
PKT-0027010,OP-BAL-03,2026-08-10 10:01:42.574166,Aprovado
PKT-0027011,OP-BAL-01,2026-08-10 10:02:57.130350,Aprovado
PKT-0027012,OP-BAL-01,2026-08-10 10:02:57.540972,Aprovado
PKT-0027013,OP-BAL-01,2026-08-10 10:04:05.689441,Aprovado
PKT-0027014,OP-BAL-03,2026-08-10 10:03:21.278608,Aprovado
PKT-0027015,OP-BAL-01,2026-08-10 10:03:56.245922,Aprovado
PKT-0027016,OP-BAL-01,2026-08-10 10:04:40.727984,Aprovado
PKT-0027017,OP-BAL-02,2026-08-10 10:05:18.205595,Aprovado
PKT-0027018,OP-BAL-02,2026-08-10 10:05:24.178543,Aprovado
PKT-0027019,OP-BAL-02,2026-08-10 10:05:40.101953,Aprovado
PKT-0027020,OP-BAL-01,2026-08-10 10:06:24.861471,Aprovado
PKT-0027021,OP-BAL-01,2026-08-10 10:08:22.419682,Aprovado
PKT-0027022,OP-BAL-01,2026-08-10 10:07:41.500890,Aprovado
PKT-0027023,OP-BAL-03,2026-08-10 10:08:19.115362,Aprovado
PKT-0027024,OP-BAL-01,2026-08-10 10:08:45.132068,Aprovado
PKT-0027025,OP-BAL-01,2026-08-10 10:09:53.143699,Aprovado
PKT-0027026,OP-BAL-01,2026-08-10 10:09:54.404559,Aprovado
PKT-0027027,OP-BAL-02,2026-08-10 10:10:21.156234,Aprovado
